DATE,SI_NM,GU_NM,EMD_NM,TAXI_CNT
2019-01-29,서울특별시,종로구,종로1.2.3.4가동,18
2019-01-29,서울특별시,노원구,월계2동,17
2019-01-29,서울특별시,동대문구,회기동,17
2019-01-29,서울특별시,서대문구,북아현동,17
2019-01-29,서울특별시,강동구,강일동,16
2019-01-29,서울특별시,강서구,우장산동,16
2019-01-29,서울특별시,구로구,구로제5동,16
2019-01-29,서울특별시,서대문구,홍은제2동,16
2019-01-29,서울특별시,성동구,마장동,16
2019-01-29,서울특별시,송파구,가락본동,16
2019-01-29,서울특별시,양천구,목5동,16
2019-01-29,서울특별시,종로구,청운효자동,16
2019-01-29,서울특별시,강동구,길동,15
2019-01-29,서울특별시,관악구,은천동,15
2019-01-29,서울특별시,도봉구,쌍문제3동,15
2019-01-29,서울특별시,강남구,도곡1동,14
2019-01-29,서울특별시,강남구,수서동,14
2019-01-29,서울특별시,강남구,일원1동,14
2019-01-29,서울특별시,구로구,수궁동,14
2019-01-29,서울특별시,동대문구,전농제2동,14
2019-01-29,서울특별시,동작구,흑석동,14
2019-01-29,서울특별시,마포구,성산제1동,14
2019-01-29,서울특별시,송파구,장지동,14
2019-01-29,서울특별시,구로구,오류제2동,13
2019-01-29,서울특별시,노원구,공릉1.3동,13
2019-01-29,서울특별시,노원구,월계1동,13
2019-01-29,서울특별시,성북구,종암동,13
2019-01-29,서울특별시,영등포구,대림제1동,13
2019-01-29,서울특별시,은평구,진관동,13
2019-01-29,서울특별시,강서구,발산제1동,12
2019-01-29,서울특별시,관악구,낙성대동,12
2019-01-29,서울특별시,노원구,중계4동,12
2019-01-29,서울특별시,도봉구,방학제1동,12
2019-01-29,서울특별시,도봉구,창제1동,12
2019-01-29,서울특별시,서대문구,남가좌제2동,12
2019-01-29,서울특별시,종로구,교남동,12
2019-01-29,서울특별시,중랑구,묵제1동,12
2019-01-29,서울특별시,강남구,일원본동,11
2019-01-29,서울특별시,강북구,수유제1동,11
2019-01-29,서울특별시,강서구,가양제1동,11
2019-01-29,서울특별시,구로구,구로제2동,11
2019-01-29,서울특별시,구로구,구로제3동,11
2019-01-29,서울특별시,금천구,독산제1동,11
2019-01-29,서울특별시,노원구,중계1동,11
2019-01-29,서울특별시,동대문구,장안제1동,11
2019-01-29,서울특별시,서초구,내곡동,11
2019-01-29,서울특별시,성북구,안암동,11
2019-01-29,서울특별시,송파구,오금동,11
2019-01-29,서울특별시,은평구,응암제2동,11
2019-01-29,서울특별시,중구,회현동,11
2019-01-29,서울특별시,중랑구,망우본동,11
2019-01-29,서울특별시,중랑구,면목제2동,11
2019-01-29,서울특별시,중랑구,상봉제1동,11
2019-01-29,서울특별시,강남구,일원2동,10
2019-01-29,서울특별시,강동구,명일제1동,10
2019-01-29,서울특별시,강동구,천호제3동,10
2019-01-29,서울특별시,강북구,송천동,10
2019-01-29,서울특별시,관악구,성현동,10
2019-01-29,서울특별시,노원구,공릉2동,10
2019-01-29,서울특별시,동작구,상도제1동,10
2019-01-29,서울특별시,동작구,상도제2동,10
2019-01-30,서울특별시,서대문구,신촌동,92
2019-01-30,서울특별시,노원구,상계6.7동,84
2019-01-30,서울특별시,노원구,하계1동,77
2019-01-30,서울특별시,은평구,역촌동,63
2019-01-30,서울특별시,강북구,인수동,50
2019-01-30,서울특별시,마포구,성산제2동,49
2019-01-30,서울특별시,마포구,상암동,45
2019-01-30,서울특별시,강서구,방화제1동,41
2019-01-30,서울특별시,영등포구,영등포동,39
2019-01-30,서울특별시,서대문구,연희동,38
2019-01-30,서울특별시,영등포구,여의동,34
2019-01-30,서울특별시,광진구,구의제2동,33
2019-01-30,서울특별시,동작구,신대방제2동,33
2019-01-30,서울특별시,중랑구,신내1동,33
2019-01-30,서울특별시,송파구,풍납2동,32
2019-01-30,서울특별시,양천구,신정3동,32
2019-01-30,서울특별시,도봉구,도봉제2동,30
2019-01-30,서울특별시,강동구,고덕제1동,29
2019-01-30,서울특별시,은평구,구산동,26
2019-01-30,서울특별시,종로구,이화동,26
2019-01-30,서울특별시,강서구,등촌제3동,25
2019-01-30,서울특별시,관악구,보라매동,25
2019-01-30,서울특별시,동대문구,휘경제2동,25
2019-01-30,서울특별시,강동구,상일동,24
2019-01-30,서울특별시,노원구,월계2동,22
2019-01-30,서울특별시,강북구,번제2동,21
2019-01-30,서울특별시,구로구,구로제5동,21
2019-01-30,서울특별시,양천구,신정6동,21
2019-01-30,서울특별시,종로구,종로1.2.3.4가동,21
2019-01-30,서울특별시,강동구,길동,20
2019-01-30,서울특별시,동대문구,신설동,20
2019-01-30,서울특별시,서초구,서초1동,20
2019-01-30,서울특별시,성동구,왕십리도선동,20
2019-01-30,서울특별시,강서구,가양제2동,19
2019-01-30,서울특별시,노원구,상계2동,19
2019-01-30,서울특별시,노원구,중계2.3동,19
2019-01-30,서울특별시,강남구,역삼1동,18
2019-01-30,서울특별시,강동구,강일동,18
2019-01-30,서울특별시,강동구,둔촌제2동,18
2019-01-30,서울특별시,노원구,상계1동,18
2019-01-30,서울특별시,성북구,길음제1동,18
2019-01-30,서울특별시,강북구,번제3동,17
2019-01-30,서울특별시,구로구,구로제2동,17
2019-01-30,서울특별시,송파구,오금동,17
2019-01-30,서울특별시,노원구,공릉1.3동,16
2019-01-30,서울특별시,도봉구,방학제1동,16
2019-01-30,서울특별시,성북구,종암동,16
2019-01-30,서울특별시,강남구,수서동,15
2019-01-30,서울특별시,강남구,일원2동,15
2019-01-30,서울특별시,동대문구,전농제2동,15
2019-01-30,서울특별시,서대문구,홍은제2동,15
2019-01-30,서울특별시,성북구,월곡제2동,15
2019-01-30,서울특별시,양천구,목5동,15
2019-01-30,서울특별시,영등포구,대림제3동,15
2019-01-30,서울특별시,은평구,진관동,15
2019-01-30,서울특별시,종로구,청운효자동,15
2019-01-30,서울특별시,강남구,세곡동,14
2019-01-30,서울특별시,강서구,가양제1동,14
2019-01-30,서울특별시,구로구,수궁동,14
2019-01-30,서울특별시,동대문구,용두동,14
2019-01-30,서울특별시,동대문구,회기동,14
2019-01-30,서울특별시,마포구,망원제1동,14
2019-01-30,서울특별시,마포구,성산제1동,14
2019-01-30,서울특별시,종로구,교남동,14
2019-01-30,서울특별시,중랑구,상봉제1동,14
2019-01-30,서울특별시,강서구,발산제1동,13
2019-01-30,서울특별시,서대문구,남가좌제2동,13
2019-01-30,서울특별시,서초구,반포4동,13
2019-01-30,서울특별시,서초구,양재1동,13
2019-01-30,서울특별시,성동구,마장동,13
2019-01-30,서울특별시,중랑구,면목제3.8동,13
2019-01-30,서울특별시,중랑구,묵제1동,13
2019-01-30,서울특별시,강동구,천호제2동,12
2019-01-30,서울특별시,강북구,삼각산동,12
2019-01-30,서울특별시,강북구,송천동,12
2019-01-30,서울특별시,노원구,월계3동,12
2019-01-30,서울특별시,도봉구,창제1동,12
2019-01-30,서울특별시,마포구,서교동,12
2019-01-30,서울특별시,성북구,안암동,12
2019-01-30,서울특별시,송파구,가락본동,12
2019-01-30,서울특별시,송파구,장지동,12
2019-01-30,서울특별시,강남구,도곡1동,11
2019-01-30,서울특별시,강북구,송중동,11
2019-01-30,서울특별시,강서구,방화제2동,11
2019-01-30,서울특별시,강서구,우장산동,11
2019-01-30,서울특별시,관악구,낙성대동,11
2019-01-30,서울특별시,광진구,화양동,11
2019-01-30,서울특별시,노원구,공릉2동,11
2019-01-30,서울특별시,노원구,중계4동,11
2019-01-30,서울특별시,동작구,흑석동,11
2019-01-30,서울특별시,마포구,공덕동,11
2019-01-30,서울특별시,서대문구,북아현동,11
2019-01-30,서울특별시,송파구,문정2동,11
2019-01-30,서울특별시,양천구,신정7동,11
2019-01-30,서울특별시,용산구,남영동,11
2019-01-30,서울특별시,은평구,응암제1동,11
2019-01-30,서울특별시,중랑구,망우본동,11
2019-01-30,서울특별시,강남구,일원1동,10
2019-01-30,서울특별시,관악구,미성동,10
2019-01-30,서울특별시,관악구,은천동,10
2019-01-31,서울특별시,서대문구,신촌동,73
2019-01-31,서울특별시,노원구,하계1동,70
2019-01-31,서울특별시,은평구,역촌동,69
2019-01-31,서울특별시,노원구,상계6.7동,59
2019-01-31,서울특별시,영등포구,여의동,57
2019-01-31,서울특별시,마포구,성산제2동,56
2019-01-31,서울특별시,동작구,신대방제2동,53
2019-01-31,서울특별시,강북구,인수동,46
2019-01-31,서울특별시,중랑구,신내1동,46
2019-01-31,서울특별시,광진구,구의제2동,44
2019-01-31,서울특별시,영등포구,영등포동,41
2019-01-31,서울특별시,마포구,상암동,40
2019-01-31,서울특별시,서대문구,연희동,39
2019-01-31,서울특별시,송파구,풍납2동,38
2019-01-31,서울특별시,강동구,상일동,33
2019-01-31,서울특별시,종로구,이화동,33
2019-01-31,서울특별시,용산구,한강로동,31
2019-01-31,서울특별시,강서구,방화제1동,30
2019-01-31,서울특별시,강동구,둔촌제2동,29
2019-01-31,서울특별시,양천구,신정3동,29
2019-01-31,서울특별시,양천구,신정6동,27
2019-01-31,서울특별시,강북구,번제2동,25
2019-01-31,서울특별시,강서구,등촌제3동,25
2019-01-31,서울특별시,영등포구,대림제3동,25
2019-01-31,서울특별시,은평구,구산동,25
2019-01-31,서울특별시,강남구,수서동,24
2019-01-31,서울특별시,강동구,고덕제1동,24
2019-01-31,서울특별시,노원구,중계2.3동,24
2019-01-31,서울특별시,관악구,보라매동,23
2019-01-31,서울특별시,강서구,가양제2동,21
2019-01-31,서울특별시,노원구,상계2동,21
2019-01-31,서울특별시,중랑구,면목제3.8동,21
2019-01-31,서울특별시,노원구,상계1동,20
2019-01-31,서울특별시,도봉구,도봉제2동,20
2019-01-31,서울특별시,도봉구,쌍문제3동,20
2019-01-31,서울특별시,동대문구,휘경제2동,20
2019-01-31,서울특별시,강남구,세곡동,19
2019-01-31,서울특별시,구로구,구로제5동,19
2019-01-31,서울특별시,종로구,청운효자동,19
2019-01-31,서울특별시,금천구,독산제1동,18
2019-01-31,서울특별시,종로구,종로1.2.3.4가동,18
2019-01-31,서울특별시,강남구,역삼1동,17
2019-01-31,서울특별시,노원구,월계2동,17
2019-01-31,서울특별시,강북구,번제3동,16
2019-01-31,서울특별시,성북구,길음제1동,16
2019-01-31,서울특별시,양천구,목5동,16
2019-01-31,서울특별시,종로구,교남동,16
2019-01-31,서울특별시,강서구,화곡제1동,15
2019-01-31,서울특별시,서초구,반포4동,15
2019-01-31,서울특별시,강서구,발산제1동,14
2019-01-31,서울특별시,구로구,구로제2동,14
2019-01-31,서울특별시,서초구,서초1동,14
2019-01-31,서울특별시,서초구,양재1동,14
2019-01-31,서울특별시,송파구,가락본동,14
2019-01-31,서울특별시,은평구,진관동,14
2019-01-31,서울특별시,중랑구,망우본동,14
2019-01-31,서울특별시,강동구,강일동,13
2019-01-31,서울특별시,강동구,길동,13
2019-01-31,서울특별시,강동구,천호제2동,13
2019-01-31,서울특별시,노원구,공릉1.3동,13
2019-01-31,서울특별시,노원구,하계2동,13
2019-01-31,서울특별시,서대문구,홍은제2동,13
2019-01-31,서울특별시,성동구,마장동,13
2019-01-31,서울특별시,도봉구,방학제1동,12
2019-01-31,서울특별시,마포구,성산제1동,12
2019-01-31,서울특별시,서초구,내곡동,12
2019-01-31,서울특별시,은평구,응암제2동,12
2019-01-31,서울특별시,중구,회현동,12
2019-01-31,서울특별시,강남구,일원1동,11
2019-01-31,서울특별시,강북구,송중동,11
2019-01-31,서울특별시,강서구,가양제1동,11
2019-01-31,서울특별시,강서구,우장산동,11
2019-01-31,서울특별시,광진구,구의제1동,11
2019-01-31,서울특별시,구로구,개봉제1동,11
2019-01-31,서울특별시,구로구,구로제3동,11
2019-01-31,서울특별시,구로구,수궁동,11
2019-01-31,서울특별시,구로구,오류제2동,11
2019-01-31,서울특별시,노원구,월계1동,11
2019-01-31,서울특별시,도봉구,창제4동,11
2019-01-31,서울특별시,동대문구,전농제2동,11
2019-01-31,서울특별시,마포구,대흥동,11
2019-01-31,서울특별시,성동구,왕십리도선동,11
2019-01-31,서울특별시,성북구,안암동,11
2019-01-31,서울특별시,송파구,장지동,11
2019-01-31,서울특별시,은평구,응암제3동,11
2019-01-31,서울특별시,중랑구,묵제1동,11
2019-01-31,서울특별시,강남구,도곡1동,10
2019-01-31,서울특별시,강남구,일원2동,10
2019-01-31,서울특별시,강동구,명일제1동,10
2019-01-31,서울특별시,강서구,가양제3동,10
2019-01-31,서울특별시,강서구,방화제3동,10
2019-01-31,서울특별시,관악구,은천동,10
2019-01-31,서울특별시,광진구,구의제3동,10
2019-01-31,서울특별시,노원구,공릉2동,10
2019-01-31,서울특별시,도봉구,창제1동,10
2019-01-31,서울특별시,동대문구,신설동,10
2019-01-31,서울특별시,성북구,삼선동,10
2019-01-31,서울특별시,중랑구,신내2동,10
2019-01-31,서울특별시,강남구,일원본동,9
2019-01-31,서울특별시,강북구,삼각산동,9
2019-02-01,서울특별시,노원구,하계1동,79
2019-02-01,서울특별시,서대문구,신촌동,79
2019-02-01,서울특별시,노원구,상계6.7동,75
2019-02-01,서울특별시,은평구,역촌동,58
2019-02-01,서울특별시,마포구,성산제2동,49
2019-02-01,서울특별시,강북구,인수동,45
2019-02-01,서울특별시,영등포구,영등포동,40
2019-02-01,서울특별시,중랑구,신내1동,40
2019-02-01,서울특별시,서대문구,연희동,39
2019-02-01,서울특별시,강서구,방화제1동,37
2019-02-01,서울특별시,도봉구,도봉제2동,37
2019-02-01,서울특별시,마포구,상암동,36
2019-02-01,서울특별시,송파구,풍납2동,36
2019-02-01,서울특별시,양천구,신정3동,34
2019-02-01,서울특별시,종로구,이화동,34
2019-02-01,서울특별시,강동구,고덕제1동,33
2019-02-01,서울특별시,광진구,구의제2동,31
2019-02-01,서울특별시,동작구,신대방제2동,31
2019-02-01,서울특별시,노원구,중계2.3동,29
2019-02-01,서울특별시,양천구,신정6동,28
2019-02-01,서울특별시,은평구,구산동,28
2019-02-01,서울특별시,관악구,보라매동,27
2019-02-01,서울특별시,영등포구,여의동,27
2019-02-01,서울특별시,강서구,등촌제3동,26
2019-02-01,서울특별시,구로구,구로제5동,26
2019-02-01,서울특별시,중랑구,면목제3.8동,23
2019-02-01,서울특별시,강동구,상일동,22
2019-02-01,서울특별시,노원구,월계2동,22
2019-02-01,서울특별시,강동구,둔촌제2동,21
2019-02-01,서울특별시,강북구,번제3동,20
2019-02-01,서울특별시,서초구,서초1동,20
2019-02-01,서울특별시,강남구,세곡동,19
2019-02-01,서울특별시,성북구,길음제1동,19
2019-02-01,서울특별시,성동구,왕십리도선동,18
